"occupation_id","source_ref","employer_name","job_title","source_url","source_kind","review_status","notes"
"occ_27_3041_00","ed_04","Jobgether","Managing Editor, Learning Solutions","https://jobs.lever.co/jobgether/68e1cac9-bd63-43c4-a2db-a1a04e4c7954","public_job_posting","reviewed_for_gap_fill","supports_design_audience_and_production_collaboration_for_publishing_impact"
"occ_43_9111_00","st_01","Instacart","Data Analyst, Legal Compliance","https://boards.greenhouse.io/instacart/jobs/7536747","public_job_posting","reviewed_for_gap_fill","supports_data_collection_cleaning_reporting_and_compliance_visibility_workflows"
"occ_43_9111_00","st_02","Aurora","Safety Data Analyst","https://boards.greenhouse.io/aurorainnovation/jobs/8296980002","public_job_posting","reviewed_for_gap_fill","supports_dashboarding_kpi_monitoring_and_safety_performance_analysis"
"occ_43_9111_00","st_03","Samsara","Senior Customer Success Quality Analyst","https://boards.greenhouse.io/samsara/jobs/7373807","public_job_posting","reviewed_for_gap_fill","supports_quality_monitoring_systems_compliance_checks_and_process_improvement"
"occ_43_9111_00","st_04","Figma","People Analyst","https://boards.greenhouse.io/figma/jobs/5737300004","public_job_posting","reviewed_for_gap_fill","supports_stakeholder_analysis_forecasting_and_anomaly_detection_for_operational_decisions"
"occ_43_3031_00","bk_01","Empire State Realty Trust","Accounts Payable Specialist","https://jobs.lever.co/esrtreit/b9ee8574-ae7f-4f2f-8ddc-5fa50dde9c72","public_job_posting","reviewed_for_gap_fill","supports_invoice_processing_coding_and_multi_entity_ap_accuracy"
"occ_43_3031_00","bk_02","Solar Landscape","Accounts Payable Specialist","https://jobs.lever.co/solarlandscape/09e82e2b-f8e7-4225-9591-0cfe16b56e1e","public_job_posting","reviewed_for_gap_fill","supports_vendor_reconciliation_approval_workflows_and_ap_cycle_control"
"occ_43_3031_00","bk_03","Promethean","Specialist II, Accounts Payable","https://jobs.lever.co/prometheanworld/f3e69ad6-19ca-494d-bacd-388094bf75a5","public_job_posting","reviewed_for_gap_fill","supports_payment_runs_expense_audit_and_close_readiness"
"occ_43_3031_00","bk_04","Gridware","Payroll & AP Operations Specialist","https://jobs.lever.co/gridware/f05d7d94-0525-44d1-aa1e-fa105ca32cd0","public_job_posting","reviewed_for_gap_fill","supports_vendor_records_subledger_reconciliation_and_internal_stakeholder_follow_through"
"occ_43_9061_00","oc_01","August Bioservices","Office Coordinator","https://jobs.lever.co/AugustBioservices/0cd9771b-47f8-444f-9dae-a17e1226df74","public_job_posting","reviewed_for_gap_fill","supports_front_desk_visitor_handling_and_day_to_day_office_routing"
"occ_43_9061_00","oc_02","Valinor","Office Admin","https://jobs.lever.co/valinor/80aabcd7-095d-4e48-94ca-5cdae4a42e12","public_job_posting","reviewed_for_gap_fill","supports_vendor_facilities_and_internal_request_coordination"
"occ_43_9061_00","oc_03","Coates Group","Office Coordinator","https://jobs.lever.co/coatesgroup/73e5a92b-3811-467c-8da7-94c806933ac9","public_job_posting","reviewed_for_gap_fill","supports_office_events_onboarding_and_internal_communications"
"occ_43_9061_00","oc_04","Centuria","Administrative Assistant","https://jobs.lever.co/centuria/450e6928-3dce-4b2a-923d-14ac9ee70c90","public_job_posting","reviewed_for_gap_fill","supports_recordkeeping_reports_time_attendance_and_routine_admin_requests"
"occ_43_6014_00","adm_01","HCVT","Administrative Assistant","https://jobs.lever.co/hcvt/37f4cd45-5594-4c7e-b46f-ea11306c3d2c","public_job_posting","reviewed_for_gap_fill","supports_calendar_travel_and_partner_support_with_confidential_handling"
"occ_43_6014_00","adm_02","Stand Together","Senior Administrative Assistant, Strategic Partnerships","https://jobs.lever.co/standtogether/8ab01976-3946-4e86-97c3-f87ff9ccf172","public_job_posting","reviewed_for_gap_fill","supports_multi_principal_coordination_meeting_preparation_and_operational_follow_up"
"occ_43_6014_00","adm_03","Lessen","Senior Administrative Assistant","https://jobs.lever.co/lessen/340d28dc-5c56-422b-ab3c-646b680f9540","public_job_posting","reviewed_for_gap_fill","supports_executive_support_and_office_functioning_through_workflow_administration"
"occ_43_6014_00","adm_04","SAIT","Administrative Assistant","https://jobs.lever.co/sait/893f4b4c-749e-4235-8e9e-612a985c3a99","public_job_posting","reviewed_for_gap_fill","supports_confidential_records_minutes_and_service_oriented_team_administration"
"occ_43_6011_00","ea_01","Sonatype","Executive/Administrative Assistant","https://jobs.lever.co/sonatype/fd7f1d78-42fa-4330-98d3-e0fb6c587baf","public_job_posting","reviewed_for_gap_fill","supports_ceo_level_calendar_communications_and_operational_partner_work"
"occ_43_6011_00","ea_02","KIND","Executive Administrative Assistant","https://jobs.lever.co/supportkind/686ff7d3-4771-4ffc-bb24-4d484370748a","public_job_posting","reviewed_for_gap_fill","supports_executive_office_coordination_event_support_and_sensitive_stakeholder_interaction"
"occ_43_6011_00","ea_03","e.l.f. Beauty","Executive Assistant","https://jobs.lever.co/elfbeauty/3ba0b07b-a0a4-40cd-b617-3575c3444f08","public_job_posting","reviewed_for_gap_fill","supports_board_coordination_cross_functional_visibility_and_high_discretion_support"
"occ_43_6011_00","ea_04","Filevine","Executive Assistant to the CMO","https://jobs.lever.co/filevine/aef2dd52-210b-46f9-95d3-b247cd4a0131","public_job_posting","reviewed_for_gap_fill","supports_strategic_extension_of_leadership_through_action_tracking_and_operational_alignment"
