"occupation_id","task_id","source_id","source_role","exposure_score","augmentation_score","automation_score","evidence_weight","confidence","promotion_status","notes"
"occ_13_2051_00","task_occ_13_2051_00_21591","src_anthropic_ei_2026_01_15","live_task_evidence","0.2100","0.3700","0.5800","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21591","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21591","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21592","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21592","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21593","src_anthropic_ei_2026_01_15","live_task_evidence","0.2100","0.5200","0.5900","1.0000","0.7900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21593","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21593","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21594","src_anthropic_ei_2026_01_15","live_task_evidence","0.1600","0.6700","0.4600","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21594","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21594","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21595","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21595","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0135","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21596","src_anthropic_ei_2026_01_15","live_task_evidence","0.2000","0.3400","0.6400","1.0000","0.7700","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21596","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21596","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21597","src_anthropic_ei_2026_01_15","live_task_evidence","0.1600","0.1700","0.6000","1.0000","0.6400","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21597","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21597","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21598","src_anthropic_ei_2026_01_15","live_task_evidence","0.2300","0.5200","0.5700","1.0000","0.7800","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21598","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21598","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0135","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21599","src_anthropic_ei_2026_01_15","live_task_evidence","0.0900","0.1000","0.1100","1.0000","0.4900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21599","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21599","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21600","src_anthropic_ei_2026_01_15","live_task_evidence","0.1800","0.3500","0.5700","1.0000","0.7200","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21600","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21600","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0135","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21601","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21602","src_anthropic_ei_2026_01_15","live_task_evidence","0.1000","0.4700","0.5900","1.0000","0.7000","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21602","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21602","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0135","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21603","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21603","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21604","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21604","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_jd_fa_01","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.4600","0.5336","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_13_2051_00","task_occ_13_2051_00_jd_fa_02","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0135","0.4600","0.1500","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1211_00","task_occ_15_1211_00_20950","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_20950","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3600","0.5300","0.3420","0.1800","0.5848","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3464","src_anthropic_ei_2026_01_15","live_task_evidence","0.1800","0.3800","0.4600","1.0000","0.7100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3464","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3464","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3600","0.5300","0.3420","0.1800","0.5848","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3465","src_anthropic_ei_2026_01_15","live_task_evidence","0.2500","0.4100","0.3900","1.0000","0.8100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3465","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3465","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0300","0.0500","0.0330","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3466","src_anthropic_ei_2026_01_15","live_task_evidence","0.1700","0.7000","0.6800","1.0000","0.7200","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3466","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3466","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2500","0.0920","0.1800","0.2244","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3467","src_anthropic_ei_2026_01_15","live_task_evidence","0.3200","0.6300","0.2900","1.0000","0.8400","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3467","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3467","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2500","0.0920","0.1800","0.2244","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3468","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3468","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0300","0.0500","0.0330","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3469","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3469","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.6400","0.7100","0.1980","0.1800","0.3332","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3470","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3470","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3600","0.5300","0.3420","0.1800","0.5848","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3471","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3471","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2500","0.0920","0.1800","0.2244","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3472","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3472","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3600","0.5300","0.3420","0.1800","0.5848","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3473","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3473","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3600","0.5300","0.3420","0.1800","0.5848","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3474","src_anthropic_ei_2026_01_15","live_task_evidence","0.2300","0.6100","0.4300","1.0000","0.7700","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3474","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3474","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0100","0.0200","0.0200","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3475","src_anthropic_ei_2026_01_15","live_task_evidence","0.3300","0.4900","0.4700","1.0000","0.8500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3475","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3475","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3600","0.5300","0.3420","0.1800","0.5848","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3476","src_anthropic_ei_2026_01_15","live_task_evidence","0.2600","0.5900","0.4300","1.0000","0.8100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3476","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3476","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3600","0.5300","0.3420","0.1800","0.5848","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3477","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3477","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3600","0.5300","0.3420","0.1800","0.5848","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3478","src_anthropic_ei_2026_01_15","live_task_evidence","0.3700","0.6100","0.3400","1.0000","0.8600","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3478","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3478","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1900","0.3100","0.1420","0.1800","0.2924","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3479","src_anthropic_ei_2026_01_15","live_task_evidence","0.2000","0.7500","0.3000","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3479","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3479","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0100","0.0200","0.0200","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3480","src_anthropic_ei_2026_01_15","live_task_evidence","0.3900","0.5500","0.3000","1.0000","0.8700","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3480","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3480","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3600","0.5300","0.3420","0.1800","0.5848","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3481","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3481","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2300","0.6900","0.1020","0.1800","0.4692","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3482","src_anthropic_ei_2026_01_15","live_task_evidence","0.2000","0.5300","0.4900","1.0000","0.7900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3482","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3482","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2300","0.6900","0.1020","0.1800","0.4692","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3483","src_anthropic_ei_2026_01_15","live_task_evidence","0.2300","0.7000","0.1200","1.0000","0.6900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3483","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3483","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2300","0.6900","0.1020","0.1800","0.4692","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_3484","src_anthropic_ei_2026_01_15","live_task_evidence","0.2000","0.1700","0.5800","1.0000","0.7300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1211_00","task_occ_15_1211_00_3484","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1211_00","task_occ_15_1211_00_3484","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0100","0.0200","0.0200","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1211_00","task_occ_15_1211_00_jd_sa_01","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0100","0.0200","0.0200","0.4600","0.1500","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1211_00","task_occ_15_1211_00_jd_sa_02","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.6400","0.7100","0.1980","0.4600","0.4508","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1211_00","task_occ_15_1211_00_jd_sa_03","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1900","0.3100","0.1420","0.4600","0.3956","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1211_00","task_occ_15_1211_00_jd_sa_04","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.8200","0.6100","0.4580","0.4600","0.4876","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1252_00","task_occ_15_1252_00_21661","src_anthropic_ei_2026_01_15","live_task_evidence","0.2100","0.5300","0.4800","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1252_00","task_occ_15_1252_00_21661","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21661","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21662","src_anthropic_ei_2026_01_15","live_task_evidence","0.4300","0.4100","0.4600","1.0000","0.8900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1252_00","task_occ_15_1252_00_21662","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21662","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4100","0.3900","0.4720","0.1800","0.5984","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21663","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21664","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21664","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4100","0.3900","0.4720","0.1800","0.5984","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21665","src_anthropic_ei_2026_01_15","live_task_evidence","0.2300","0.8200","0.1900","1.0000","0.7600","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1252_00","task_occ_15_1252_00_21665","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21665","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21666","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21666","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.7000","0.7300","0.2580","0.1800","0.3536","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21667","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21667","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.8800","0.6100","0.4980","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21668","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21668","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.8800","0.6100","0.4980","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21669","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21669","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0100","0.0200","0.0135","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21670","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21670","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.8800","0.6100","0.4980","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21671","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21671","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.8800","0.6100","0.4980","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21672","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1252_00","task_occ_15_1252_00_21672","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4100","0.3900","0.4720","0.1800","0.5984","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1252_00","task_occ_15_1252_00_21673","src_anthropic_ei_2026_01_15","live_task_evidence","0.2500","0.6700","0.4200","1.0000","0.8200","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1252_00","task_occ_15_1252_00_21673","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
